"PopName" "Year" "Sex" "AgeGroup" "Deaths" "Ex"
"1492" "NordrheinWestfalen" 2019 "m" 30 345 578196.5
"1493" "NordrheinWestfalen" 2019 "m" 35 529 546902.5
"1494" "NordrheinWestfalen" 2019 "m" 40 797 511848
"1495" "NordrheinWestfalen" 2019 "m" 45 1464 585780.5
"1496" "NordrheinWestfalen" 2019 "m" 50 3006 751852
"1497" "NordrheinWestfalen" 2019 "m" 55 4910 714984
"1498" "NordrheinWestfalen" 2019 "m" 60 7121 588438.5
"1499" "NordrheinWestfalen" 2019 "m" 65 8934 476184
"1500" "NordrheinWestfalen" 2019 "m" 70 9844 357547.5
"1501" "NordrheinWestfalen" 2019 "m" 75 15835 359461.5
"1502" "NordrheinWestfalen" 2019 "m" 80 20191 280648
"1503" "NordrheinWestfalen" 2019 "m" 85 16027 119711
"1504" "NordrheinWestfalen" 2019 "m" 90 11576 46438.5
"1505" "NordrheinWestfalen" 2020 "f" 0 273 82246.5
"1506" "NordrheinWestfalen" 2020 "f" 1 145 1555253.5
"1507" "NordrheinWestfalen" 2020 "f" 20 211 1042706
"1508" "NordrheinWestfalen" 2020 "f" 30 203 566798
"1509" "NordrheinWestfalen" 2020 "f" 35 300 547727
"1510" "NordrheinWestfalen" 2020 "f" 40 478 528871
"1511" "NordrheinWestfalen" 2020 "f" 45 820 563283.5
"1512" "NordrheinWestfalen" 2020 "f" 50 1759 728156.5
"1513" "NordrheinWestfalen" 2020 "f" 55 2982 732404
"1514" "NordrheinWestfalen" 2020 "f" 60 4347 630572
"1515" "NordrheinWestfalen" 2020 "f" 65 5789 537219.5
"1516" "NordrheinWestfalen" 2020 "f" 70 7255 433900
"1517" "NordrheinWestfalen" 2020 "f" 75 11476 416933.5
"1518" "NordrheinWestfalen" 2020 "f" 80 20306 415463.5
"1519" "NordrheinWestfalen" 2020 "f" 85 22050 222155.5
"1520" "NordrheinWestfalen" 2020 "f" 90 29959 132274.5
"1521" "NordrheinWestfalen" 2020 "m" 0 303 87016.5
"1522" "NordrheinWestfalen" 2020 "m" 1 213 1655109
"1523" "NordrheinWestfalen" 2020 "m" 20 467 1127013.5
"1524" "NordrheinWestfalen" 2020 "m" 30 363 590154
"1525" "NordrheinWestfalen" 2020 "m" 35 567 550151.5
"1526" "NordrheinWestfalen" 2020 "m" 40 838 516976.5
"1527" "NordrheinWestfalen" 2020 "m" 45 1346 551419.5
"1528" "NordrheinWestfalen" 2020 "m" 50 2994 728576
"1529" "NordrheinWestfalen" 2020 "m" 55 5122 728771.5
"1530" "NordrheinWestfalen" 2020 "m" 60 7214 607057.5
"1531" "NordrheinWestfalen" 2020 "m" 65 9315 481655.5
"1532" "NordrheinWestfalen" 2020 "m" 70 10442 375556.5
"1533" "NordrheinWestfalen" 2020 "m" 75 14974 331005.5
"1534" "NordrheinWestfalen" 2020 "m" 80 21593 292086
"1535" "NordrheinWestfalen" 2020 "m" 85 17368 128151.5
"1536" "NordrheinWestfalen" 2020 "m" 90 12841 49730.5
"1537" "NordrheinWestfalen" 2021 "f" 0 267 83306.5
"1538" "NordrheinWestfalen" 2021 "f" 1 177 1557635.5
"1539" "NordrheinWestfalen" 2021 "f" 20 212 1028921
"1540" "NordrheinWestfalen" 2021 "f" 30 207 573344.5
"1541" "NordrheinWestfalen" 2021 "f" 35 298 547774
"1542" "NordrheinWestfalen" 2021 "f" 40 454 536675
"1543" "NordrheinWestfalen" 2021 "f" 45 781 541027.5
"1544" "NordrheinWestfalen" 2021 "f" 50 1766 700664
"1545" "NordrheinWestfalen" 2021 "f" 55 3056 740523.5
"1546" "NordrheinWestfalen" 2021 "f" 60 4543 647689
"1547" "NordrheinWestfalen" 2021 "f" 65 6211 545570
"1548" "NordrheinWestfalen" 2021 "f" 70 8045 457053.5
"1549" "NordrheinWestfalen" 2021 "f" 75 10987 380563.5
"1550" "NordrheinWestfalen" 2021 "f" 80 20795 421493.5
"1551" "NordrheinWestfalen" 2021 "f" 85 22888 234123.5
"1552" "NordrheinWestfalen" 2021 "f" 90 30099 133505.5
"1553" "NordrheinWestfalen" 2021 "m" 0 314 88234.5
"1554" "NordrheinWestfalen" 2021 "m" 1 250 1655949
"1555" "NordrheinWestfalen" 2021 "m" 20 429 1111822.5
"1556" "NordrheinWestfalen" 2021 "m" 30 364 599734.5
"1557" "NordrheinWestfalen" 2021 "m" 35 533 553054
"1558" "NordrheinWestfalen" 2021 "m" 40 901 524295
"1559" "NordrheinWestfalen" 2021 "m" 45 1454 527016.5
"1560" "NordrheinWestfalen" 2021 "m" 50 3016 696792.5
"1561" "NordrheinWestfalen" 2021 "m" 55 5374 738175
"1562" "NordrheinWestfalen" 2021 "m" 60 7749 624621.5
"1563" "NordrheinWestfalen" 2021 "m" 65 9792 491295.5
"1564" "NordrheinWestfalen" 2021 "m" 70 11612 394745.5
"1565" "NordrheinWestfalen" 2021 "m" 75 13822 302479.5
"1566" "NordrheinWestfalen" 2021 "m" 80 21848 297515.5
"1567" "NordrheinWestfalen" 2021 "m" 85 18233 137569
"1568" "NordrheinWestfalen" 2021 "m" 90 13558 51910.5
"1569" "NordrheinWestfalen" 2022 "f" 0 265 82159.5
"1570" "NordrheinWestfalen" 2022 "f" 1 201 1583276.5
"1571" "NordrheinWestfalen" 2022 "f" 20 201 1028137
"1572" "NordrheinWestfalen" 2022 "f" 30 202 581077.5
"1573" "NordrheinWestfalen" 2022 "f" 35 296 558432
"1574" "NordrheinWestfalen" 2022 "f" 40 535 549459.5
"1575" "NordrheinWestfalen" 2022 "f" 45 796 531993.5
"1576" "NordrheinWestfalen" 2022 "f" 50 1645 670427.5
"1577" "NordrheinWestfalen" 2022 "f" 55 2981 747858.5
"1578" "NordrheinWestfalen" 2022 "f" 60 4724 666308
"1579" "NordrheinWestfalen" 2022 "f" 65 6560 557750.5
"1580" "NordrheinWestfalen" 2022 "f" 70 8464 474441
"1581" "NordrheinWestfalen" 2022 "f" 75 11038 365576
"1582" "NordrheinWestfalen" 2022 "f" 80 21978 412520
"1583" "NordrheinWestfalen" 2022 "f" 85 26063 248038
"1584" "NordrheinWestfalen" 2022 "f" 90 32843 131532
"1585" "NordrheinWestfalen" 2022 "m" 0 292 86812.5
"1586" "NordrheinWestfalen" 2022 "m" 1 262 1684282.5
"1587" "NordrheinWestfalen" 2022 "m" 20 470 1109755.5
"1588" "NordrheinWestfalen" 2022 "m" 30 414 607656
"1589" "NordrheinWestfalen" 2022 "m" 35 626 564131
"1590" "NordrheinWestfalen" 2022 "m" 40 930 535038
"1591" "NordrheinWestfalen" 2022 "m" 45 1338 514504.5
"1592" "NordrheinWestfalen" 2022 "m" 50 2897 660333
"1593" "NordrheinWestfalen" 2022 "m" 55 5170 743721.5
"1594" "NordrheinWestfalen" 2022 "m" 60 7875 641868.5
"1595" "NordrheinWestfalen" 2022 "m" 65 10061 505501.5
"1596" "NordrheinWestfalen" 2022 "m" 70 12435 406414
"1597" "NordrheinWestfalen" 2022 "m" 75 13715 291164.5
"1598" "NordrheinWestfalen" 2022 "m" 80 23007 292004
"1599" "NordrheinWestfalen" 2022 "m" 85 20617 147287
"1600" "NordrheinWestfalen" 2022 "m" 90 15275 52392.5
"1601" "RheinlandPfalz" 2018 "f" 0 57 18193
"1602" "RheinlandPfalz" 2018 "f" 1 43 342607
"1603" "RheinlandPfalz" 2018 "f" 20 40 231525.5
"1604" "RheinlandPfalz" 2018 "f" 30 46 119214.5
"1605" "RheinlandPfalz" 2018 "f" 35 60 119903.5
"1606" "RheinlandPfalz" 2018 "f" 40 85 114156
"1607" "RheinlandPfalz" 2018 "f" 45 193 141275.5
"1608" "RheinlandPfalz" 2018 "f" 50 386 173968
"1609" "RheinlandPfalz" 2018 "f" 55 765 169190
"1610" "RheinlandPfalz" 2018 "f" 60 922 144315
"1611" "RheinlandPfalz" 2018 "f" 65 1272 128304.5
"1612" "RheinlandPfalz" 2018 "f" 70 1433 89670
"1613" "RheinlandPfalz" 2018 "f" 75 2846 108217
"1614" "RheinlandPfalz" 2018 "f" 80 4279 86018
"1615" "RheinlandPfalz" 2018 "f" 85 4969 48264.5
"1616" "RheinlandPfalz" 2018 "f" 90 6986 30090
"1617" "RheinlandPfalz" 2018 "m" 0 71 19369.5
"1618" "RheinlandPfalz" 2018 "m" 1 68 365811.5
"1619" "RheinlandPfalz" 2018 "m" 20 112 253205
"1620" "RheinlandPfalz" 2018 "m" 30 84 125765
"1621" "RheinlandPfalz" 2018 "m" 35 106 121303
"1622" "RheinlandPfalz" 2018 "m" 40 187 112785
"1623" "RheinlandPfalz" 2018 "m" 45 317 140023
"1624" "RheinlandPfalz" 2018 "m" 50 696 175692
"1625" "RheinlandPfalz" 2018 "m" 55 1203 168552.5
"1626" "RheinlandPfalz" 2018 "m" 60 1646 140690.5
"1627" "RheinlandPfalz" 2018 "m" 65 2144 121875.5
"1628" "RheinlandPfalz" 2018 "m" 70 2152 80854.5
"1629" "RheinlandPfalz" 2018 "m" 75 3831 88513.5
"1630" "RheinlandPfalz" 2018 "m" 80 4724 62074.5
"1631" "RheinlandPfalz" 2018 "m" 85 3905 27160
"1632" "RheinlandPfalz" 2018 "m" 90 2671 10674.5
"1633" "RheinlandPfalz" 2019 "f" 0 45 18215.5
"1634" "RheinlandPfalz" 2019 "f" 1 38 343673.5
"1635" "RheinlandPfalz" 2019 "f" 20 51 229362
"1636" "RheinlandPfalz" 2019 "f" 30 51 121589
"1637" "RheinlandPfalz" 2019 "f" 35 70 121336
"1638" "RheinlandPfalz" 2019 "f" 40 87 115123.5
"1639" "RheinlandPfalz" 2019 "f" 45 198 132660.5
"1640" "RheinlandPfalz" 2019 "f" 50 377 170381.5
"1641" "RheinlandPfalz" 2019 "f" 55 703 172897.5
"1642" "RheinlandPfalz" 2019 "f" 60 940 147685
"1643" "RheinlandPfalz" 2019 "f" 65 1319 131070.5
"1644" "RheinlandPfalz" 2019 "f" 70 1421 92899
"1645" "RheinlandPfalz" 2019 "f" 75 2711 102170
"1646" "RheinlandPfalz" 2019 "f" 80 4560 90854
"1647" "RheinlandPfalz" 2019 "f" 85 4885 48576
"1648" "RheinlandPfalz" 2019 "f" 90 6805 30590
"1649" "RheinlandPfalz" 2019 "m" 0 68 19149.5
"1650" "RheinlandPfalz" 2019 "m" 1 62 366167.5
"1651" "RheinlandPfalz" 2019 "m" 20 91 250839
"1652" "RheinlandPfalz" 2019 "m" 30 76 129277
"1653" "RheinlandPfalz" 2019 "m" 35 126 123412
"1654" "RheinlandPfalz" 2019 "m" 40 151 114396
"1655" "RheinlandPfalz" 2019 "m" 45 306 130761
"1656" "RheinlandPfalz" 2019 "m" 50 607 171487.5
"1657" "RheinlandPfalz" 2019 "m" 55 1113 172560.5
"1658" "RheinlandPfalz" 2019 "m" 60 1547 144489
"1659" "RheinlandPfalz" 2019 "m" 65 2186 123893
"1660" "RheinlandPfalz" 2019 "m" 70 2268 84350
"1661" "RheinlandPfalz" 2019 "m" 75 3522 83772.5
"1662" "RheinlandPfalz" 2019 "m" 80 4669 66202.5
"1663" "RheinlandPfalz" 2019 "m" 85 3710 28020
"1664" "RheinlandPfalz" 2019 "m" 90 2856 11513
"1665" "RheinlandPfalz" 2020 "f" 0 57 18279
"1666" "RheinlandPfalz" 2020 "f" 1 40 344763
"1667" "RheinlandPfalz" 2020 "f" 20 53 225628
"1668" "RheinlandPfalz" 2020 "f" 30 45 123929
"1669" "RheinlandPfalz" 2020 "f" 35 63 121977.5
"1670" "RheinlandPfalz" 2020 "f" 40 98 117144.5
"1671" "RheinlandPfalz" 2020 "f" 45 186 125794.5
"1672" "RheinlandPfalz" 2020 "f" 50 373 165134
"1673" "RheinlandPfalz" 2020 "f" 55 696 174943
"1674" "RheinlandPfalz" 2020 "f" 60 970 152165
"1675" "RheinlandPfalz" 2020 "f" 65 1315 132254.5
"1676" "RheinlandPfalz" 2020 "f" 70 1499 100414.5
"1677" "RheinlandPfalz" 2020 "f" 75 2529 93039
"1678" "RheinlandPfalz" 2020 "f" 80 4578 94587.5
"1679" "RheinlandPfalz" 2020 "f" 85 5176 50372.5
"1680" "RheinlandPfalz" 2020 "f" 90 7090 31167
"1681" "RheinlandPfalz" 2020 "m" 0 73 19143.5
"1682" "RheinlandPfalz" 2020 "m" 1 54 366636.5
"1683" "RheinlandPfalz" 2020 "m" 20 108 247312
"1684" "RheinlandPfalz" 2020 "m" 30 74 132631
"1685" "RheinlandPfalz" 2020 "m" 35 107 124896
"1686" "RheinlandPfalz" 2020 "m" 40 161 116697
"1687" "RheinlandPfalz" 2020 "m" 45 276 123365.5
"1688" "RheinlandPfalz" 2020 "m" 50 671 165537.5
"1689" "RheinlandPfalz" 2020 "m" 55 1161 174908
"1690" "RheinlandPfalz" 2020 "m" 60 1631 148927.5
"1691" "RheinlandPfalz" 2020 "m" 65 2184 124585.5
"1692" "RheinlandPfalz" 2020 "m" 70 2498 91623.5
"1693" "RheinlandPfalz" 2020 "m" 75 3282 76689
"1694" "RheinlandPfalz" 2020 "m" 80 4911 69392.5
"1695" "RheinlandPfalz" 2020 "m" 85 4081 30064.5
"1696" "RheinlandPfalz" 2020 "m" 90 3129 12145
"1697" "RheinlandPfalz" 2021 "f" 0 50 18646
"1698" "RheinlandPfalz" 2021 "f" 1 35 346244.5
"1699" "RheinlandPfalz" 2021 "f" 20 39 221789
"1700" "RheinlandPfalz" 2021 "f" 30 43 125808.5
"1701" "RheinlandPfalz" 2021 "f" 35 48 122348.5
"1702" "RheinlandPfalz" 2021 "f" 40 122 119980
"1703" "RheinlandPfalz" 2021 "f" 45 200 120613
"1704" "RheinlandPfalz" 2021 "f" 50 361 158666.5
"1705" "RheinlandPfalz" 2021 "f" 55 635 175437.5
"1706" "RheinlandPfalz" 2021 "f" 60 1009 157148.5
"1707" "RheinlandPfalz" 2021 "f" 65 1339 133973.5
"1708" "RheinlandPfalz" 2021 "f" 70 1692 109093
"1709" "RheinlandPfalz" 2021 "f" 75 2248 83794.5
"1710" "RheinlandPfalz" 2021 "f" 80 4804 96429
"1711" "RheinlandPfalz" 2021 "f" 85 5405 52906
"1712" "RheinlandPfalz" 2021 "f" 90 7211 31346
"1713" "RheinlandPfalz" 2021 "m" 0 65 19513.5
"1714" "RheinlandPfalz" 2021 "m" 1 67 367981.5
"1715" "RheinlandPfalz" 2021 "m" 20 114 243204.5
"1716" "RheinlandPfalz" 2021 "m" 30 83 135173
"1717" "RheinlandPfalz" 2021 "m" 35 137 126304.5
"1718" "RheinlandPfalz" 2021 "m" 40 182 119553.5
"1719" "RheinlandPfalz" 2021 "m" 45 306 117992
"1720" "RheinlandPfalz" 2021 "m" 50 635 157989.5
"1721" "RheinlandPfalz" 2021 "m" 55 1240 175789.5
"1722" "RheinlandPfalz" 2021 "m" 60 1820 153581
"1723" "RheinlandPfalz" 2021 "m" 65 2301 125842.5
"1724" "RheinlandPfalz" 2021 "m" 70 2732 99568.5
"1725" "RheinlandPfalz" 2021 "m" 75 2996 69795.5
"1726" "RheinlandPfalz" 2021 "m" 80 5110 70904.5
"1727" "RheinlandPfalz" 2021 "m" 85 4273 32441.5
"1728" "RheinlandPfalz" 2021 "m" 90 3267 12579
"1729" "RheinlandPfalz" 2022 "f" 0 56 18420
"1730" "RheinlandPfalz" 2022 "f" 1 38 352925
"1731" "RheinlandPfalz" 2022 "f" 20 38 220469.5
"1732" "RheinlandPfalz" 2022 "f" 30 46 127803
"1733" "RheinlandPfalz" 2022 "f" 35 77 125085
"1734" "RheinlandPfalz" 2022 "f" 40 115 123706
"1735" "RheinlandPfalz" 2022 "f" 45 165 118496
"1736" "RheinlandPfalz" 2022 "f" 50 355 151764
"1737" "RheinlandPfalz" 2022 "f" 55 646 175500.5
"1738" "RheinlandPfalz" 2022 "f" 60 1053 162298
"1739" "RheinlandPfalz" 2022 "f" 65 1423 136871.5
"1740" "RheinlandPfalz" 2022 "f" 70 1980 115896.5
"1741" "RheinlandPfalz" 2022 "f" 75 2316 80250
"1742" "RheinlandPfalz" 2022 "f" 80 4875 94395
"1743" "RheinlandPfalz" 2022 "f" 85 6076 55944.5
"1744" "RheinlandPfalz" 2022 "f" 90 7710 30704.5
"1745" "RheinlandPfalz" 2022 "m" 0 71 19332.5
"1746" "RheinlandPfalz" 2022 "m" 1 40 375211
"1747" "RheinlandPfalz" 2022 "m" 20 109 241574
"1748" "RheinlandPfalz" 2022 "m" 30 82 137156
"1749" "RheinlandPfalz" 2022 "m" 35 120 129190.5
"1750" "RheinlandPfalz" 2022 "m" 40 191 123328
"1751" "RheinlandPfalz" 2022 "m" 45 311 115458.5
"1752" "RheinlandPfalz" 2022 "m" 50 591 149649.5
"1753" "RheinlandPfalz" 2022 "m" 55 1162 175226.5
"1754" "RheinlandPfalz" 2022 "m" 60 1806 158143.5
"1755" "RheinlandPfalz" 2022 "m" 65 2468 128340.5
"1756" "RheinlandPfalz" 2022 "m" 70 3055 105264.5
"1757" "RheinlandPfalz" 2022 "m" 75 3065 67283
"1758" "RheinlandPfalz" 2022 "m" 80 5396 69581
"1759" "RheinlandPfalz" 2022 "m" 85 4867 34824
"1760" "RheinlandPfalz" 2022 "m" 90 3633 12725.5
"1761" "Saarland" 2018 "f" 0 15 3974.5
"1762" "Saarland" 2018 "f" 1 11 75629
"1763" "Saarland" 2018 "f" 20 9 53777.5
"1764" "Saarland" 2018 "f" 30 10 28226
"1765" "Saarland" 2018 "f" 35 18 27844
"1766" "Saarland" 2018 "f" 40 24 26121
"1767" "Saarland" 2018 "f" 45 52 32800
"1768" "Saarland" 2018 "f" 50 124 42852
"1769" "Saarland" 2018 "f" 55 214 43614
"1770" "Saarland" 2018 "f" 60 311 38436
"1771" "Saarland" 2018 "f" 65 433 34497.5
"1772" "Saarland" 2018 "f" 70 456 23133.5
"1773" "Saarland" 2018 "f" 75 845 29183
"1774" "Saarland" 2018 "f" 80 1319 24336.5
"1775" "Saarland" 2018 "f" 85 1461 13232.5
"1776" "Saarland" 2018 "f" 90 1811 7664
"1777" "Saarland" 2018 "m" 0 16 4232.5
"1778" "Saarland" 2018 "m" 1 12 81467
"1779" "Saarland" 2018 "m" 20 30 59575
"1780" "Saarland" 2018 "m" 30 23 30340.5
"1781" "Saarland" 2018 "m" 35 27 28837.5
"1782" "Saarland" 2018 "m" 40 44 25809.5
"1783" "Saarland" 2018 "m" 45 104 32055
"1784" "Saarland" 2018 "m" 50 191 41978.5
"1785" "Saarland" 2018 "m" 55 377 43461.5
"1786" "Saarland" 2018 "m" 60 524 37272.5
"1787" "Saarland" 2018 "m" 65 659 32762
"1788" "Saarland" 2018 "m" 70 634 20408.5
"1789" "Saarland" 2018 "m" 75 1034 22496.5
"1790" "Saarland" 2018 "m" 80 1319 16502
"1791" "Saarland" 2018 "m" 85 1069 7256
"1792" "Saarland" 2018 "m" 90 696 2572.5
"1793" "Saarland" 2019 "f" 0 13 3905.5
"1794" "Saarland" 2019 "f" 1 5 75478.5
"1795" "Saarland" 2019 "f" 20 7 52867.5
"1796" "Saarland" 2019 "f" 30 9 28550.5
"1797" "Saarland" 2019 "f" 35 15 27961.5
"1798" "Saarland" 2019 "f" 40 23 26457
"1799" "Saarland" 2019 "f" 45 47 30432
"1800" "Saarland" 2019 "f" 50 110 41440.5
"1801" "Saarland" 2019 "f" 55 214 43985.5
"1802" "Saarland" 2019 "f" 60 275 39247
"1803" "Saarland" 2019 "f" 65 381 35000
"1804" "Saarland" 2019 "f" 70 466 24246
"1805" "Saarland" 2019 "f" 75 816 27224.5
"1806" "Saarland" 2019 "f" 80 1364 25584
"1807" "Saarland" 2019 "f" 85 1392 13259
"1808" "Saarland" 2019 "f" 90 1795 7770
"1809" "Saarland" 2019 "m" 0 17 4156
"1810" "Saarland" 2019 "m" 1 13 81037
"1811" "Saarland" 2019 "m" 20 26 58449.5
"1812" "Saarland" 2019 "m" 30 17 30802
"1813" "Saarland" 2019 "m" 35 37 29317.5
"1814" "Saarland" 2019 "m" 40 39 26015.5
"1815" "Saarland" 2019 "m" 45 83 29627
"1816" "Saarland" 2019 "m" 50 181 40609.5
"1817" "Saarland" 2019 "m" 55 316 43422
"1818" "Saarland" 2019 "m" 60 509 38332
"1819" "Saarland" 2019 "m" 65 683 32958.5
"1820" "Saarland" 2019 "m" 70 668 21752.5
"1821" "Saarland" 2019 "m" 75 983 21177.5
"1822" "Saarland" 2019 "m" 80 1344 17417
"1823" "Saarland" 2019 "m" 85 1031 7466
"1824" "Saarland" 2019 "m" 90 676 2749.5
"1825" "Saarland" 2020 "f" 0 9 3930.5
"1826" "Saarland" 2020 "f" 1 10 75338
"1827" "Saarland" 2020 "f" 20 10 51931.5
"1828" "Saarland" 2020 "f" 30 7 28930
"1829" "Saarland" 2020 "f" 35 16 27898
"1830" "Saarland" 2020 "f" 40 29 27012
"1831" "Saarland" 2020 "f" 45 49 28601
"1832" "Saarland" 2020 "f" 50 109 39478
"1833" "Saarland" 2020 "f" 55 196 44139.5
"1834" "Saarland" 2020 "f" 60 281 40211
"1835" "Saarland" 2020 "f" 65 391 35186
"1836" "Saarland" 2020 "f" 70 474 26366.5
"1837" "Saarland" 2020 "f" 75 719 24597
"1838" "Saarland" 2020 "f" 80 1377 26428.5
"1839" "Saarland" 2020 "f" 85 1422 13781
"1840" "Saarland" 2020 "f" 90 1781 7900.5
"1841" "Saarland" 2020 "m" 0 12 4157
"1842" "Saarland" 2020 "m" 1 11 80730.5
"1843" "Saarland" 2020 "m" 20 25 57346.5
"1844" "Saarland" 2020 "m" 30 23 31286.5
"1845" "Saarland" 2020 "m" 35 34 29420.5
"1846" "Saarland" 2020 "m" 40 52 26567.5
"1847" "Saarland" 2020 "m" 45 78 27809
"1848" "Saarland" 2020 "m" 50 174 38843
"1849" "Saarland" 2020 "m" 55 323 43166.5
"1850" "Saarland" 2020 "m" 60 479 39444
"1851" "Saarland" 2020 "m" 65 662 32841.5
"1852" "Saarland" 2020 "m" 70 735 23899
"1853" "Saarland" 2020 "m" 75 937 19367
"1854" "Saarland" 2020 "m" 80 1413 18022.5
"1855" "Saarland" 2020 "m" 85 1119 7875.5
"1856" "Saarland" 2020 "m" 90 827 2933.5
"1857" "Saarland" 2021 "f" 0 15 4036.5
"1858" "Saarland" 2021 "f" 1 7 75514.5
"1859" "Saarland" 2021 "f" 20 8 50998
"1860" "Saarland" 2021 "f" 30 10 29243.5
"1861" "Saarland" 2021 "f" 35 22 27986.5
"1862" "Saarland" 2021 "f" 40 41 27598
"1863" "Saarland" 2021 "f" 45 53 27185
"1864" "Saarland" 2021 "f" 50 97 37409.5
"1865" "Saarland" 2021 "f" 55 193 43922.5
"1866" "Saarland" 2021 "f" 60 290 41201
"1867" "Saarland" 2021 "f" 65 413 35562.5
"1868" "Saarland" 2021 "f" 70 536 28871
"1869" "Saarland" 2021 "f" 75 691 21794.5
"1870" "Saarland" 2021 "f" 80 1449 26438.5
"1871" "Saarland" 2021 "f" 85 1546 14662.5
"1872" "Saarland" 2021 "f" 90 1818 8025.5
"1873" "Saarland" 2021 "m" 0 11 4236
"1874" "Saarland" 2021 "m" 1 18 80765.5
"1875" "Saarland" 2021 "m" 20 36 56269
"1876" "Saarland" 2021 "m" 30 30 31696.5
"1877" "Saarland" 2021 "m" 35 41 29569.5
"1878" "Saarland" 2021 "m" 40 54 27397
"1879" "Saarland" 2021 "m" 45 78 26607
"1880" "Saarland" 2021 "m" 50 178 36693
"1881" "Saarland" 2021 "m" 55 290 42727.5
"1882" "Saarland" 2021 "m" 60 494 40488
"1883" "Saarland" 2021 "m" 65 684 33134
"1884" "Saarland" 2021 "m" 70 843 26163.5
"1885" "Saarland" 2021 "m" 75 854 17323
"1886" "Saarland" 2021 "m" 80 1417 18135.5
"1887" "Saarland" 2021 "m" 85 1217 8460
"1888" "Saarland" 2021 "m" 90 842 3055
"1889" "Saarland" 2022 "f" 0 9 3990
"1890" "Saarland" 2022 "f" 1 9 77225
"1891" "Saarland" 2022 "f" 20 10 50487.5
"1892" "Saarland" 2022 "f" 30 12 29611
"1893" "Saarland" 2022 "f" 35 18 28683
"1894" "Saarland" 2022 "f" 40 30 28392.5
"1895" "Saarland" 2022 "f" 45 46 26661.5
"1896" "Saarland" 2022 "f" 50 92 35499.5
"1897" "Saarland" 2022 "f" 55 197 43481.5
"1898" "Saarland" 2022 "f" 60 350 42140.5
"1899" "Saarland" 2022 "f" 65 451 36310
"1900" "Saarland" 2022 "f" 70 574 30897
"1901" "Saarland" 2022 "f" 75 649 20406
"1902" "Saarland" 2022 "f" 80 1421 25382.5
"1903" "Saarland" 2022 "f" 85 1826 15579.5
"1904" "Saarland" 2022 "f" 90 2081 7990
"1905" "Saarland" 2022 "m" 0 18 4117.5
"1906" "Saarland" 2022 "m" 1 21 82376
"1907" "Saarland" 2022 "m" 20 29 55915.5
"1908" "Saarland" 2022 "m" 30 25 32103
"1909" "Saarland" 2022 "m" 35 30 30211.5
"1910" "Saarland" 2022 "m" 40 69 28413.5
"1911" "Saarland" 2022 "m" 45 68 26132
"1912" "Saarland" 2022 "m" 50 175 34397.5
"1913" "Saarland" 2022 "m" 55 351 42034.5
"1914" "Saarland" 2022 "m" 60 544 41351.5
"1915" "Saarland" 2022 "m" 65 703 33766.5
"1916" "Saarland" 2022 "m" 70 945 27889.5
"1917" "Saarland" 2022 "m" 75 886 16367.5
"1918" "Saarland" 2022 "m" 80 1461 17513
"1919" "Saarland" 2022 "m" 85 1354 9084
"1920" "Saarland" 2022 "m" 90 955 3097
"1921" "Sachsen" 2018 "f" 0 35 17714.5
"1922" "Sachsen" 2018 "f" 1 37 323488.5
"1923" "Sachsen" 2018 "f" 20 39 180385.5
"1924" "Sachsen" 2018 "f" 30 56 128799.5
"1925" "Sachsen" 2018 "f" 35 64 123251
"1926" "Sachsen" 2018 "f" 40 89 105975
"1927" "Sachsen" 2018 "f" 45 166 121942.5
"1928" "Sachsen" 2018 "f" 50 329 150502
"1929" "Sachsen" 2018 "f" 55 550 158332.5
"1930" "Sachsen" 2018 "f" 60 806 149606
"1931" "Sachsen" 2018 "f" 65 1300 147028.5
"1932" "Sachsen" 2018 "f" 70 1543 109554.5
"1933" "Sachsen" 2018 "f" 75 3366 145884
"1934" "Sachsen" 2018 "f" 80 5321 109081.5
"1935" "Sachsen" 2018 "f" 85 6417 61017.5
"1936" "Sachsen" 2018 "f" 90 8585 37143
"1937" "Sachsen" 2018 "m" 0 49 18601.5
"1938" "Sachsen" 2018 "m" 1 55 343419
"1939" "Sachsen" 2018 "m" 20 85 200742.5
"1940" "Sachsen" 2018 "m" 30 108 142895.5
"1941" "Sachsen" 2018 "m" 35 143 139307.5
"1942" "Sachsen" 2018 "m" 40 173 119790.5
"1943" "Sachsen" 2018 "m" 45 383 136267
"1944" "Sachsen" 2018 "m" 50 841 157441
"1945" "Sachsen" 2018 "m" 55 1399 158679
"1946" "Sachsen" 2018 "m" 60 1953 141397
"1947" "Sachsen" 2018 "m" 65 2595 132271
"1948" "Sachsen" 2018 "m" 70 2493 91118.5
"1949" "Sachsen" 2018 "m" 75 4614 111874
"1950" "Sachsen" 2018 "m" 80 5413 73437
"1951" "Sachsen" 2018 "m" 85 4409 31458
"1952" "Sachsen" 2018 "m" 90 2874 11217.5
"1953" "Sachsen" 2019 "f" 0 33 17087.5
"1954" "Sachsen" 2019 "f" 1 32 327608.5
"1955" "Sachsen" 2019 "f" 20 40 173019
"1956" "Sachsen" 2019 "f" 30 53 130252.5
"1957" "Sachsen" 2019 "f" 35 71 125034
"1958" "Sachsen" 2019 "f" 40 90 110679.5
"1959" "Sachsen" 2019 "f" 45 141 115458.5
"1960" "Sachsen" 2019 "f" 50 355 144112.5
"1961" "Sachsen" 2019 "f" 55 574 160534
"1962" "Sachsen" 2019 "f" 60 838 148513
