"PopName" "Year" "Sex" "AgeGroup" "Deaths"
"1726" "Berlin" 2021 "m" 80 3825
"1727" "Berlin" 2021 "m" 85 2842
"1728" "Berlin" 2021 "m" 90 2000
"1729" "Berlin" 2022 "f" 0 43
"1730" "Berlin" 2022 "f" 1 32
"1731" "Berlin" 2022 "f" 20 39
"1732" "Berlin" 2022 "f" 30 41
"1733" "Berlin" 2022 "f" 35 77
"1734" "Berlin" 2022 "f" 40 96
"1735" "Berlin" 2022 "f" 45 127
"1736" "Berlin" 2022 "f" 50 283
"1737" "Berlin" 2022 "f" 55 519
"1738" "Berlin" 2022 "f" 60 795
"1739" "Berlin" 2022 "f" 65 1113
"1740" "Berlin" 2022 "f" 70 1545
"1741" "Berlin" 2022 "f" 75 2021
"1742" "Berlin" 2022 "f" 80 3870
"1743" "Berlin" 2022 "f" 85 4004
"1744" "Berlin" 2022 "f" 90 4966
"1745" "Berlin" 2022 "m" 0 57
"1746" "Berlin" 2022 "m" 1 44
"1747" "Berlin" 2022 "m" 20 104
"1748" "Berlin" 2022 "m" 30 82
"1749" "Berlin" 2022 "m" 35 147
"1750" "Berlin" 2022 "m" 40 181
"1751" "Berlin" 2022 "m" 45 235
"1752" "Berlin" 2022 "m" 50 527
"1753" "Berlin" 2022 "m" 55 1032
"1754" "Berlin" 2022 "m" 60 1425
"1755" "Berlin" 2022 "m" 65 1747
"1756" "Berlin" 2022 "m" 70 2205
"1757" "Berlin" 2022 "m" 75 2773
"1758" "Berlin" 2022 "m" 80 3988
"1759" "Berlin" 2022 "m" 85 3169
"1760" "Berlin" 2022 "m" 90 2285
"1761" "Brandenburg" 2018 "f" 0 16
"1762" "Brandenburg" 2018 "f" 1 30
"1763" "Brandenburg" 2018 "f" 20 18
"1764" "Brandenburg" 2018 "f" 30 23
"1765" "Brandenburg" 2018 "f" 35 49
"1766" "Brandenburg" 2018 "f" 40 60
"1767" "Brandenburg" 2018 "f" 45 134
"1768" "Brandenburg" 2018 "f" 50 267
"1769" "Brandenburg" 2018 "f" 55 454
"1770" "Brandenburg" 2018 "f" 60 580
"1771" "Brandenburg" 2018 "f" 65 820
"1772" "Brandenburg" 2018 "f" 70 822
"1773" "Brandenburg" 2018 "f" 75 2110
"1774" "Brandenburg" 2018 "f" 80 3183
"1775" "Brandenburg" 2018 "f" 85 3513
"1776" "Brandenburg" 2018 "f" 90 4103
"1777" "Brandenburg" 2018 "m" 0 28
"1778" "Brandenburg" 2018 "m" 1 34
"1779" "Brandenburg" 2018 "m" 20 62
"1780" "Brandenburg" 2018 "m" 30 57
"1781" "Brandenburg" 2018 "m" 35 87
"1782" "Brandenburg" 2018 "m" 40 118
"1783" "Brandenburg" 2018 "m" 45 231
"1784" "Brandenburg" 2018 "m" 50 565
"1785" "Brandenburg" 2018 "m" 55 1049
"1786" "Brandenburg" 2018 "m" 60 1326
"1787" "Brandenburg" 2018 "m" 65 1530
"1788" "Brandenburg" 2018 "m" 70 1489
"1789" "Brandenburg" 2018 "m" 75 2816
"1790" "Brandenburg" 2018 "m" 80 3245
"1791" "Brandenburg" 2018 "m" 85 2455
"1792" "Brandenburg" 2018 "m" 90 1410
"1793" "Brandenburg" 2019 "f" 0 27
"1794" "Brandenburg" 2019 "f" 1 19
"1795" "Brandenburg" 2019 "f" 20 11
"1796" "Brandenburg" 2019 "f" 30 24
"1797" "Brandenburg" 2019 "f" 35 40
"1798" "Brandenburg" 2019 "f" 40 60
"1799" "Brandenburg" 2019 "f" 45 104
"1800" "Brandenburg" 2019 "f" 50 230
"1801" "Brandenburg" 2019 "f" 55 434
"1802" "Brandenburg" 2019 "f" 60 595
"1803" "Brandenburg" 2019 "f" 65 831
"1804" "Brandenburg" 2019 "f" 70 787
"1805" "Brandenburg" 2019 "f" 75 1974
"1806" "Brandenburg" 2019 "f" 80 3147
"1807" "Brandenburg" 2019 "f" 85 3306
"1808" "Brandenburg" 2019 "f" 90 4051
"1809" "Brandenburg" 2019 "m" 0 26
"1810" "Brandenburg" 2019 "m" 1 38
"1811" "Brandenburg" 2019 "m" 20 59
"1812" "Brandenburg" 2019 "m" 30 56
"1813" "Brandenburg" 2019 "m" 35 96
"1814" "Brandenburg" 2019 "m" 40 121
"1815" "Brandenburg" 2019 "m" 45 228
"1816" "Brandenburg" 2019 "m" 50 532
"1817" "Brandenburg" 2019 "m" 55 977
"1818" "Brandenburg" 2019 "m" 60 1282
"1819" "Brandenburg" 2019 "m" 65 1684
"1820" "Brandenburg" 2019 "m" 70 1389
"1821" "Brandenburg" 2019 "m" 75 2671
"1822" "Brandenburg" 2019 "m" 80 3356
"1823" "Brandenburg" 2019 "m" 85 2382
"1824" "Brandenburg" 2019 "m" 90 1490
"1825" "Brandenburg" 2020 "f" 0 25
"1826" "Brandenburg" 2020 "f" 1 16
"1827" "Brandenburg" 2020 "f" 20 17
"1828" "Brandenburg" 2020 "f" 30 26
"1829" "Brandenburg" 2020 "f" 35 53
"1830" "Brandenburg" 2020 "f" 40 66
"1831" "Brandenburg" 2020 "f" 45 111
"1832" "Brandenburg" 2020 "f" 50 234
"1833" "Brandenburg" 2020 "f" 55 420
"1834" "Brandenburg" 2020 "f" 60 618
"1835" "Brandenburg" 2020 "f" 65 859
"1836" "Brandenburg" 2020 "f" 70 851
"1837" "Brandenburg" 2020 "f" 75 1841
"1838" "Brandenburg" 2020 "f" 80 3392
"1839" "Brandenburg" 2020 "f" 85 3747
"1840" "Brandenburg" 2020 "f" 90 4370
"1841" "Brandenburg" 2020 "m" 0 28
"1842" "Brandenburg" 2020 "m" 1 38
"1843" "Brandenburg" 2020 "m" 20 54
"1844" "Brandenburg" 2020 "m" 30 54
"1845" "Brandenburg" 2020 "m" 35 107
"1846" "Brandenburg" 2020 "m" 40 142
"1847" "Brandenburg" 2020 "m" 45 212
"1848" "Brandenburg" 2020 "m" 50 486
"1849" "Brandenburg" 2020 "m" 55 983
"1850" "Brandenburg" 2020 "m" 60 1485
"1851" "Brandenburg" 2020 "m" 65 1844
"1852" "Brandenburg" 2020 "m" 70 1567
"1853" "Brandenburg" 2020 "m" 75 2560
"1854" "Brandenburg" 2020 "m" 80 3717
"1855" "Brandenburg" 2020 "m" 85 2886
"1856" "Brandenburg" 2020 "m" 90 1824
"1857" "Brandenburg" 2021 "f" 0 25
"1858" "Brandenburg" 2021 "f" 1 24
"1859" "Brandenburg" 2021 "f" 20 20
"1860" "Brandenburg" 2021 "f" 30 26
"1861" "Brandenburg" 2021 "f" 35 53
"1862" "Brandenburg" 2021 "f" 40 63
"1863" "Brandenburg" 2021 "f" 45 112
"1864" "Brandenburg" 2021 "f" 50 197
"1865" "Brandenburg" 2021 "f" 55 491
"1866" "Brandenburg" 2021 "f" 60 654
"1867" "Brandenburg" 2021 "f" 65 1004
"1868" "Brandenburg" 2021 "f" 70 998
"1869" "Brandenburg" 2021 "f" 75 1705
"1870" "Brandenburg" 2021 "f" 80 3798
"1871" "Brandenburg" 2021 "f" 85 4030
"1872" "Brandenburg" 2021 "f" 90 4654
"1873" "Brandenburg" 2021 "m" 0 32
"1874" "Brandenburg" 2021 "m" 1 29
"1875" "Brandenburg" 2021 "m" 20 55
"1876" "Brandenburg" 2021 "m" 30 65
"1877" "Brandenburg" 2021 "m" 35 110
"1878" "Brandenburg" 2021 "m" 40 125
"1879" "Brandenburg" 2021 "m" 45 217
"1880" "Brandenburg" 2021 "m" 50 533
"1881" "Brandenburg" 2021 "m" 55 1074
"1882" "Brandenburg" 2021 "m" 60 1531
"1883" "Brandenburg" 2021 "m" 65 2075
"1884" "Brandenburg" 2021 "m" 70 1904
"1885" "Brandenburg" 2021 "m" 75 2481
"1886" "Brandenburg" 2021 "m" 80 4048
"1887" "Brandenburg" 2021 "m" 85 3210
"1888" "Brandenburg" 2021 "m" 90 2053
"1889" "Brandenburg" 2022 "f" 0 29
"1890" "Brandenburg" 2022 "f" 1 23
"1891" "Brandenburg" 2022 "f" 20 30
"1892" "Brandenburg" 2022 "f" 30 29
"1893" "Brandenburg" 2022 "f" 35 43
"1894" "Brandenburg" 2022 "f" 40 64
"1895" "Brandenburg" 2022 "f" 45 98
"1896" "Brandenburg" 2022 "f" 50 208
"1897" "Brandenburg" 2022 "f" 55 451
"1898" "Brandenburg" 2022 "f" 60 720
"1899" "Brandenburg" 2022 "f" 65 957
"1900" "Brandenburg" 2022 "f" 70 1118
"1901" "Brandenburg" 2022 "f" 75 1564
"1902" "Brandenburg" 2022 "f" 80 3714
"1903" "Brandenburg" 2022 "f" 85 4221
"1904" "Brandenburg" 2022 "f" 90 4872
"1905" "Brandenburg" 2022 "m" 0 35
"1906" "Brandenburg" 2022 "m" 1 34
"1907" "Brandenburg" 2022 "m" 20 50
"1908" "Brandenburg" 2022 "m" 30 59
"1909" "Brandenburg" 2022 "m" 35 105
"1910" "Brandenburg" 2022 "m" 40 140
"1911" "Brandenburg" 2022 "m" 45 188
"1912" "Brandenburg" 2022 "m" 50 447
"1913" "Brandenburg" 2022 "m" 55 1015
"1914" "Brandenburg" 2022 "m" 60 1579
"1915" "Brandenburg" 2022 "m" 65 1976
"1916" "Brandenburg" 2022 "m" 70 2022
"1917" "Brandenburg" 2022 "m" 75 2123
"1918" "Brandenburg" 2022 "m" 80 3958
"1919" "Brandenburg" 2022 "m" 85 3388
"1920" "Brandenburg" 2022 "m" 90 2142
"1921" "MecklenburgVorpommern" 2018 "f" 0 15
"1922" "MecklenburgVorpommern" 2018 "f" 1 15
"1923" "MecklenburgVorpommern" 2018 "f" 20 11
"1924" "MecklenburgVorpommern" 2018 "f" 30 19
"1925" "MecklenburgVorpommern" 2018 "f" 35 31
"1926" "MecklenburgVorpommern" 2018 "f" 40 37
"1927" "MecklenburgVorpommern" 2018 "f" 45 76
"1928" "MecklenburgVorpommern" 2018 "f" 50 182
"1929" "MecklenburgVorpommern" 2018 "f" 55 332
"1930" "MecklenburgVorpommern" 2018 "f" 60 432
"1931" "MecklenburgVorpommern" 2018 "f" 65 572
"1932" "MecklenburgVorpommern" 2018 "f" 70 562
"1933" "MecklenburgVorpommern" 2018 "f" 75 1359
"1934" "MecklenburgVorpommern" 2018 "f" 80 2216
"1935" "MecklenburgVorpommern" 2018 "f" 85 2365
"1936" "MecklenburgVorpommern" 2018 "f" 90 2451
"1937" "MecklenburgVorpommern" 2018 "m" 0 21
"1938" "MecklenburgVorpommern" 2018 "m" 1 25
"1939" "MecklenburgVorpommern" 2018 "m" 20 39
"1940" "MecklenburgVorpommern" 2018 "m" 30 47
"1941" "MecklenburgVorpommern" 2018 "m" 35 78
"1942" "MecklenburgVorpommern" 2018 "m" 40 99
"1943" "MecklenburgVorpommern" 2018 "m" 45 176
"1944" "MecklenburgVorpommern" 2018 "m" 50 450
"1945" "MecklenburgVorpommern" 2018 "m" 55 718
"1946" "MecklenburgVorpommern" 2018 "m" 60 1077
"1947" "MecklenburgVorpommern" 2018 "m" 65 1117
"1948" "MecklenburgVorpommern" 2018 "m" 70 946
"1949" "MecklenburgVorpommern" 2018 "m" 75 1918
"1950" "MecklenburgVorpommern" 2018 "m" 80 2190
"1951" "MecklenburgVorpommern" 2018 "m" 85 1566
"1952" "MecklenburgVorpommern" 2018 "m" 90 806
"1953" "MecklenburgVorpommern" 2019 "f" 0 13
"1954" "MecklenburgVorpommern" 2019 "f" 1 19
"1955" "MecklenburgVorpommern" 2019 "f" 20 11
"1956" "MecklenburgVorpommern" 2019 "f" 30 17
"1957" "MecklenburgVorpommern" 2019 "f" 35 42
"1958" "MecklenburgVorpommern" 2019 "f" 40 46
"1959" "MecklenburgVorpommern" 2019 "f" 45 68
"1960" "MecklenburgVorpommern" 2019 "f" 50 168
"1961" "MecklenburgVorpommern" 2019 "f" 55 304
"1962" "MecklenburgVorpommern" 2019 "f" 60 459
"1963" "MecklenburgVorpommern" 2019 "f" 65 587
"1964" "MecklenburgVorpommern" 2019 "f" 70 494
"1965" "MecklenburgVorpommern" 2019 "f" 75 1213
"1966" "MecklenburgVorpommern" 2019 "f" 80 2211
"1967" "MecklenburgVorpommern" 2019 "f" 85 2356
"1968" "MecklenburgVorpommern" 2019 "f" 90 2591
"1969" "MecklenburgVorpommern" 2019 "m" 0 15
"1970" "MecklenburgVorpommern" 2019 "m" 1 18
"1971" "MecklenburgVorpommern" 2019 "m" 20 38
"1972" "MecklenburgVorpommern" 2019 "m" 30 47
"1973" "MecklenburgVorpommern" 2019 "m" 35 81
"1974" "MecklenburgVorpommern" 2019 "m" 40 100
"1975" "MecklenburgVorpommern" 2019 "m" 45 170
"1976" "MecklenburgVorpommern" 2019 "m" 50 377
"1977" "MecklenburgVorpommern" 2019 "m" 55 767
"1978" "MecklenburgVorpommern" 2019 "m" 60 1007
"1979" "MecklenburgVorpommern" 2019 "m" 65 1221
"1980" "MecklenburgVorpommern" 2019 "m" 70 963
"1981" "MecklenburgVorpommern" 2019 "m" 75 1650
"1982" "MecklenburgVorpommern" 2019 "m" 80 2147
"1983" "MecklenburgVorpommern" 2019 "m" 85 1620
"1984" "MecklenburgVorpommern" 2019 "m" 90 882
"1985" "MecklenburgVorpommern" 2020 "f" 0 20
"1986" "MecklenburgVorpommern" 2020 "f" 1 19
"1987" "MecklenburgVorpommern" 2020 "f" 20 11
"1988" "MecklenburgVorpommern" 2020 "f" 30 23
"1989" "MecklenburgVorpommern" 2020 "f" 35 38
"1990" "MecklenburgVorpommern" 2020 "f" 40 48
"1991" "MecklenburgVorpommern" 2020 "f" 45 68
"1992" "MecklenburgVorpommern" 2020 "f" 50 161
"1993" "MecklenburgVorpommern" 2020 "f" 55 326
"1994" "MecklenburgVorpommern" 2020 "f" 60 446
"1995" "MecklenburgVorpommern" 2020 "f" 65 618
"1996" "MecklenburgVorpommern" 2020 "f" 70 541
"1997" "MecklenburgVorpommern" 2020 "f" 75 1152
"1998" "MecklenburgVorpommern" 2020 "f" 80 2215
"1999" "MecklenburgVorpommern" 2020 "f" 85 2366
"2000" "MecklenburgVorpommern" 2020 "f" 90 2658
"2001" "MecklenburgVorpommern" 2020 "m" 0 23
"2002" "MecklenburgVorpommern" 2020 "m" 1 26
"2003" "MecklenburgVorpommern" 2020 "m" 20 33
"2004" "MecklenburgVorpommern" 2020 "m" 30 46
"2005" "MecklenburgVorpommern" 2020 "m" 35 86
"2006" "MecklenburgVorpommern" 2020 "m" 40 95
"2007" "MecklenburgVorpommern" 2020 "m" 45 176
"2008" "MecklenburgVorpommern" 2020 "m" 50 351
"2009" "MecklenburgVorpommern" 2020 "m" 55 722
"2010" "MecklenburgVorpommern" 2020 "m" 60 994
"2011" "MecklenburgVorpommern" 2020 "m" 65 1277
"2012" "MecklenburgVorpommern" 2020 "m" 70 1004
"2013" "MecklenburgVorpommern" 2020 "m" 75 1466
"2014" "MecklenburgVorpommern" 2020 "m" 80 2212
"2015" "MecklenburgVorpommern" 2020 "m" 85 1676
"2016" "MecklenburgVorpommern" 2020 "m" 90 957
"2017" "MecklenburgVorpommern" 2021 "f" 0 16
"2018" "MecklenburgVorpommern" 2021 "f" 1 13
"2019" "MecklenburgVorpommern" 2021 "f" 20 12
"2020" "MecklenburgVorpommern" 2021 "f" 30 16
"2021" "MecklenburgVorpommern" 2021 "f" 35 41
"2022" "MecklenburgVorpommern" 2021 "f" 40 47
"2023" "MecklenburgVorpommern" 2021 "f" 45 72
"2024" "MecklenburgVorpommern" 2021 "f" 50 155
"2025" "MecklenburgVorpommern" 2021 "f" 55 342
"2026" "MecklenburgVorpommern" 2021 "f" 60 479
"2027" "MecklenburgVorpommern" 2021 "f" 65 646
"2028" "MecklenburgVorpommern" 2021 "f" 70 684
"2029" "MecklenburgVorpommern" 2021 "f" 75 1066
"2030" "MecklenburgVorpommern" 2021 "f" 80 2428
"2031" "MecklenburgVorpommern" 2021 "f" 85 2666
"2032" "MecklenburgVorpommern" 2021 "f" 90 2984
"2033" "MecklenburgVorpommern" 2021 "m" 0 8
"2034" "MecklenburgVorpommern" 2021 "m" 1 24
"2035" "MecklenburgVorpommern" 2021 "m" 20 45
"2036" "MecklenburgVorpommern" 2021 "m" 30 34
"2037" "MecklenburgVorpommern" 2021 "m" 35 94
"2038" "MecklenburgVorpommern" 2021 "m" 40 109
"2039" "MecklenburgVorpommern" 2021 "m" 45 149
"2040" "MecklenburgVorpommern" 2021 "m" 50 376
"2041" "MecklenburgVorpommern" 2021 "m" 55 760
"2042" "MecklenburgVorpommern" 2021 "m" 60 1079
"2043" "MecklenburgVorpommern" 2021 "m" 65 1391
"2044" "MecklenburgVorpommern" 2021 "m" 70 1295
"2045" "MecklenburgVorpommern" 2021 "m" 75 1470
"2046" "MecklenburgVorpommern" 2021 "m" 80 2516
"2047" "MecklenburgVorpommern" 2021 "m" 85 1977
"2048" "MecklenburgVorpommern" 2021 "m" 90 1158
"2049" "MecklenburgVorpommern" 2022 "f" 0 19
"2050" "MecklenburgVorpommern" 2022 "f" 1 17
"2051" "MecklenburgVorpommern" 2022 "f" 20 9
"2052" "MecklenburgVorpommern" 2022 "f" 30 22
"2053" "MecklenburgVorpommern" 2022 "f" 35 32
"2054" "MecklenburgVorpommern" 2022 "f" 40 43
"2055" "MecklenburgVorpommern" 2022 "f" 45 67
"2056" "MecklenburgVorpommern" 2022 "f" 50 143
"2057" "MecklenburgVorpommern" 2022 "f" 55 301
"2058" "MecklenburgVorpommern" 2022 "f" 60 495
"2059" "MecklenburgVorpommern" 2022 "f" 65 693
"2060" "MecklenburgVorpommern" 2022 "f" 70 788
"2061" "MecklenburgVorpommern" 2022 "f" 75 1050
"2062" "MecklenburgVorpommern" 2022 "f" 80 2447
"2063" "MecklenburgVorpommern" 2022 "f" 85 2973
"2064" "MecklenburgVorpommern" 2022 "f" 90 3256
"2065" "MecklenburgVorpommern" 2022 "m" 0 16
"2066" "MecklenburgVorpommern" 2022 "m" 1 27
"2067" "MecklenburgVorpommern" 2022 "m" 20 37
"2068" "MecklenburgVorpommern" 2022 "m" 30 49
"2069" "MecklenburgVorpommern" 2022 "m" 35 78
"2070" "MecklenburgVorpommern" 2022 "m" 40 114
"2071" "MecklenburgVorpommern" 2022 "m" 45 118
"2072" "MecklenburgVorpommern" 2022 "m" 50 309
"2073" "MecklenburgVorpommern" 2022 "m" 55 651
"2074" "MecklenburgVorpommern" 2022 "m" 60 1115
"2075" "MecklenburgVorpommern" 2022 "m" 65 1365
"2076" "MecklenburgVorpommern" 2022 "m" 70 1398
"2077" "MecklenburgVorpommern" 2022 "m" 75 1378
"2078" "MecklenburgVorpommern" 2022 "m" 80 2655
"2079" "MecklenburgVorpommern" 2022 "m" 85 2286
"2080" "MecklenburgVorpommern" 2022 "m" 90 1426
"2081" "Sachsen" 2018 "f" 0 35
"2082" "Sachsen" 2018 "f" 1 37
"2083" "Sachsen" 2018 "f" 20 39
"2084" "Sachsen" 2018 "f" 30 56
"2085" "Sachsen" 2018 "f" 35 64
"2086" "Sachsen" 2018 "f" 40 89
"2087" "Sachsen" 2018 "f" 45 166
"2088" "Sachsen" 2018 "f" 50 329
"2089" "Sachsen" 2018 "f" 55 550
"2090" "Sachsen" 2018 "f" 60 806
"2091" "Sachsen" 2018 "f" 65 1300
"2092" "Sachsen" 2018 "f" 70 1543
"2093" "Sachsen" 2018 "f" 75 3366
"2094" "Sachsen" 2018 "f" 80 5321
"2095" "Sachsen" 2018 "f" 85 6417
"2096" "Sachsen" 2018 "f" 90 8585
"2097" "Sachsen" 2018 "m" 0 49
"2098" "Sachsen" 2018 "m" 1 55
"2099" "Sachsen" 2018 "m" 20 85
"2100" "Sachsen" 2018 "m" 30 108
"2101" "Sachsen" 2018 "m" 35 143
"2102" "Sachsen" 2018 "m" 40 173
"2103" "Sachsen" 2018 "m" 45 383
"2104" "Sachsen" 2018 "m" 50 841
"2105" "Sachsen" 2018 "m" 55 1399
"2106" "Sachsen" 2018 "m" 60 1953
"2107" "Sachsen" 2018 "m" 65 2595
"2108" "Sachsen" 2018 "m" 70 2493
"2109" "Sachsen" 2018 "m" 75 4614
"2110" "Sachsen" 2018 "m" 80 5413
"2111" "Sachsen" 2018 "m" 85 4409
"2112" "Sachsen" 2018 "m" 90 2874
"2113" "Sachsen" 2019 "f" 0 33
"2114" "Sachsen" 2019 "f" 1 32
"2115" "Sachsen" 2019 "f" 20 40
"2116" "Sachsen" 2019 "f" 30 53
"2117" "Sachsen" 2019 "f" 35 71
"2118" "Sachsen" 2019 "f" 40 90
"2119" "Sachsen" 2019 "f" 45 141
"2120" "Sachsen" 2019 "f" 50 355
"2121" "Sachsen" 2019 "f" 55 574
"2122" "Sachsen" 2019 "f" 60 838
"2123" "Sachsen" 2019 "f" 65 1223
"2124" "Sachsen" 2019 "f" 70 1319
"2125" "Sachsen" 2019 "f" 75 3197
"2126" "Sachsen" 2019 "f" 80 5217
"2127" "Sachsen" 2019 "f" 85 6230
"2128" "Sachsen" 2019 "f" 90 8290
"2129" "Sachsen" 2019 "m" 0 54
"2130" "Sachsen" 2019 "m" 1 43
"2131" "Sachsen" 2019 "m" 20 102
"2132" "Sachsen" 2019 "m" 30 95
"2133" "Sachsen" 2019 "m" 35 145
"2134" "Sachsen" 2019 "m" 40 202
"2135" "Sachsen" 2019 "m" 45 366
"2136" "Sachsen" 2019 "m" 50 770
"2137" "Sachsen" 2019 "m" 55 1373
"2138" "Sachsen" 2019 "m" 60 1890
"2139" "Sachsen" 2019 "m" 65 2709
"2140" "Sachsen" 2019 "m" 70 2376
"2141" "Sachsen" 2019 "m" 75 4411
"2142" "Sachsen" 2019 "m" 80 5301
"2143" "Sachsen" 2019 "m" 85 4291
"2144" "Sachsen" 2019 "m" 90 3115
"2145" "Sachsen" 2020 "f" 0 31
"2146" "Sachsen" 2020 "f" 1 26
"2147" "Sachsen" 2020 "f" 20 33
"2148" "Sachsen" 2020 "f" 30 57
"2149" "Sachsen" 2020 "f" 35 65
"2150" "Sachsen" 2020 "f" 40 78
"2151" "Sachsen" 2020 "f" 45 157
"2152" "Sachsen" 2020 "f" 50 294
"2153" "Sachsen" 2020 "f" 55 588
"2154" "Sachsen" 2020 "f" 60 815
"2155" "Sachsen" 2020 "f" 65 1365
"2156" "Sachsen" 2020 "f" 70 1424
"2157" "Sachsen" 2020 "f" 75 3157
"2158" "Sachsen" 2020 "f" 80 6056
"2159" "Sachsen" 2020 "f" 85 7065
"2160" "Sachsen" 2020 "f" 90 9872
"2161" "Sachsen" 2020 "m" 0 33
"2162" "Sachsen" 2020 "m" 1 45
"2163" "Sachsen" 2020 "m" 20 92
"2164" "Sachsen" 2020 "m" 30 111
"2165" "Sachsen" 2020 "m" 35 152
"2166" "Sachsen" 2020 "m" 40 226
"2167" "Sachsen" 2020 "m" 45 344
"2168" "Sachsen" 2020 "m" 50 746
"2169" "Sachsen" 2020 "m" 55 1490
"2170" "Sachsen" 2020 "m" 60 1933
"2171" "Sachsen" 2020 "m" 65 2965
"2172" "Sachsen" 2020 "m" 70 2699
"2173" "Sachsen" 2020 "m" 75 4494
"2174" "Sachsen" 2020 "m" 80 6438
"2175" "Sachsen" 2020 "m" 85 5316
"2176" "Sachsen" 2020 "m" 90 3925
"2177" "Sachsen" 2021 "f" 0 38
"2178" "Sachsen" 2021 "f" 1 34
"2179" "Sachsen" 2021 "f" 20 26
"2180" "Sachsen" 2021 "f" 30 58
"2181" "Sachsen" 2021 "f" 35 75
"2182" "Sachsen" 2021 "f" 40 105
"2183" "Sachsen" 2021 "f" 45 151
"2184" "Sachsen" 2021 "f" 50 335
"2185" "Sachsen" 2021 "f" 55 595
"2186" "Sachsen" 2021 "f" 60 934
"2187" "Sachsen" 2021 "f" 65 1452
"2188" "Sachsen" 2021 "f" 70 1698
"2189" "Sachsen" 2021 "f" 75 3127
"2190" "Sachsen" 2021 "f" 80 6372
"2191" "Sachsen" 2021 "f" 85 7213
"2192" "Sachsen" 2021 "f" 90 9496
"2193" "Sachsen" 2021 "m" 0 43
"2194" "Sachsen" 2021 "m" 1 60
"2195" "Sachsen" 2021 "m" 20 91
"2196" "Sachsen" 2021 "m" 30 91
"2197" "Sachsen" 2021 "m" 35 161
"2198" "Sachsen" 2021 "m" 40 239
"2199" "Sachsen" 2021 "m" 45 355
"2200" "Sachsen" 2021 "m" 50 793
"2201" "Sachsen" 2021 "m" 55 1491
"2202" "Sachsen" 2021 "m" 60 2345
"2203" "Sachsen" 2021 "m" 65 3237
"2204" "Sachsen" 2021 "m" 70 3364
"2205" "Sachsen" 2021 "m" 75 4207
"2206" "Sachsen" 2021 "m" 80 6847
"2207" "Sachsen" 2021 "m" 85 5435
"2208" "Sachsen" 2021 "m" 90 3905
"2209" "Sachsen" 2022 "f" 0 42
"2210" "Sachsen" 2022 "f" 1 26
"2211" "Sachsen" 2022 "f" 20 26
"2212" "Sachsen" 2022 "f" 30 42
"2213" "Sachsen" 2022 "f" 35 86
"2214" "Sachsen" 2022 "f" 40 90
"2215" "Sachsen" 2022 "f" 45 119
"2216" "Sachsen" 2022 "f" 50 303
"2217" "Sachsen" 2022 "f" 55 597
"2218" "Sachsen" 2022 "f" 60 907
"2219" "Sachsen" 2022 "f" 65 1360
"2220" "Sachsen" 2022 "f" 70 1767
"2221" "Sachsen" 2022 "f" 75 2590
"2222" "Sachsen" 2022 "f" 80 5904
"2223" "Sachsen" 2022 "f" 85 6977
"2224" "Sachsen" 2022 "f" 90 9217
"2225" "Sachsen" 2022 "m" 0 32
"2226" "Sachsen" 2022 "m" 1 36
"2227" "Sachsen" 2022 "m" 20 102
"2228" "Sachsen" 2022 "m" 30 93
"2229" "Sachsen" 2022 "m" 35 159
"2230" "Sachsen" 2022 "m" 40 242
"2231" "Sachsen" 2022 "m" 45 305
"2232" "Sachsen" 2022 "m" 50 749
"2233" "Sachsen" 2022 "m" 55 1387
"2234" "Sachsen" 2022 "m" 60 2009
"2235" "Sachsen" 2022 "m" 65 2860
"2236" "Sachsen" 2022 "m" 70 3370
"2237" "Sachsen" 2022 "m" 75 3660
"2238" "Sachsen" 2022 "m" 80 5888
"2239" "Sachsen" 2022 "m" 85 5346
"2240" "Sachsen" 2022 "m" 90 3775
"2241" "SachsenAnhalt" 2018 "f" 0 15
"2242" "SachsenAnhalt" 2018 "f" 1 24
"2243" "SachsenAnhalt" 2018 "f" 20 23
"2244" "SachsenAnhalt" 2018 "f" 30 23
"2245" "SachsenAnhalt" 2018 "f" 35 36
"2246" "SachsenAnhalt" 2018 "f" 40 44
"2247" "SachsenAnhalt" 2018 "f" 45 101
"2248" "SachsenAnhalt" 2018 "f" 50 258
"2249" "SachsenAnhalt" 2018 "f" 55 455
"2250" "SachsenAnhalt" 2018 "f" 60 612
"2251" "SachsenAnhalt" 2018 "f" 65 835
"2252" "SachsenAnhalt" 2018 "f" 70 938
"2253" "SachsenAnhalt" 2018 "f" 75 2207
"2254" "SachsenAnhalt" 2018 "f" 80 3266
"2255" "SachsenAnhalt" 2018 "f" 85 3681
"2256" "SachsenAnhalt" 2018 "f" 90 4240
"2257" "SachsenAnhalt" 2018 "m" 0 34
"2258" "SachsenAnhalt" 2018 "m" 1 36
"2259" "SachsenAnhalt" 2018 "m" 20 57
"2260" "SachsenAnhalt" 2018 "m" 30 64
"2261" "SachsenAnhalt" 2018 "m" 35 92
"2262" "SachsenAnhalt" 2018 "m" 40 158
"2263" "SachsenAnhalt" 2018 "m" 45 262
"2264" "SachsenAnhalt" 2018 "m" 50 563
"2265" "SachsenAnhalt" 2018 "m" 55 1014
"2266" "SachsenAnhalt" 2018 "m" 60 1346
"2267" "SachsenAnhalt" 2018 "m" 65 1678
"2268" "SachsenAnhalt" 2018 "m" 70 1692
"2269" "SachsenAnhalt" 2018 "m" 75 3039
"2270" "SachsenAnhalt" 2018 "m" 80 3065
