"PopName" "Year" "Sex" "AgeGroup" "Population"
"8584" "BadenWuerttemberg" 2022 "f" 29 69974
"8585" "BadenWuerttemberg" 2022 "f" 30 70674
"8586" "BadenWuerttemberg" 2022 "f" 31 72880
"8587" "BadenWuerttemberg" 2022 "f" 32 76263
"8588" "BadenWuerttemberg" 2022 "f" 33 74389
"8589" "BadenWuerttemberg" 2022 "f" 34 75930
"8590" "BadenWuerttemberg" 2022 "f" 35 73190
"8591" "BadenWuerttemberg" 2022 "f" 36 73739
"8592" "BadenWuerttemberg" 2022 "f" 37 71180
"8593" "BadenWuerttemberg" 2022 "f" 38 71237
"8594" "BadenWuerttemberg" 2022 "f" 39 71379
"8595" "BadenWuerttemberg" 2022 "f" 40 72640
"8596" "BadenWuerttemberg" 2022 "f" 41 72307
"8597" "BadenWuerttemberg" 2022 "f" 42 72867
"8598" "BadenWuerttemberg" 2022 "f" 43 69154
"8599" "BadenWuerttemberg" 2022 "f" 44 67293
"8600" "BadenWuerttemberg" 2022 "f" 45 66743
"8601" "BadenWuerttemberg" 2022 "f" 46 66710
"8602" "BadenWuerttemberg" 2022 "f" 47 65914
"8603" "BadenWuerttemberg" 2022 "f" 48 67409
"8604" "BadenWuerttemberg" 2022 "f" 49 66849
"8605" "BadenWuerttemberg" 2022 "f" 50 71758
"8606" "BadenWuerttemberg" 2022 "f" 51 76294
"8607" "BadenWuerttemberg" 2022 "f" 52 79163
"8608" "BadenWuerttemberg" 2022 "f" 53 84065
"8609" "BadenWuerttemberg" 2022 "f" 54 87650
"8610" "BadenWuerttemberg" 2022 "f" 55 88598
"8611" "BadenWuerttemberg" 2022 "f" 56 90276
"8612" "BadenWuerttemberg" 2022 "f" 57 89243
"8613" "BadenWuerttemberg" 2022 "f" 58 90505
"8614" "BadenWuerttemberg" 2022 "f" 59 88980
"8615" "BadenWuerttemberg" 2022 "f" 60 86098
"8616" "BadenWuerttemberg" 2022 "f" 61 84821
"8617" "BadenWuerttemberg" 2022 "f" 62 82521
"8618" "BadenWuerttemberg" 2022 "f" 63 78508
"8619" "BadenWuerttemberg" 2022 "f" 64 74373
"8620" "BadenWuerttemberg" 2022 "f" 65 71738
"8621" "BadenWuerttemberg" 2022 "f" 66 70072
"8622" "BadenWuerttemberg" 2022 "f" 67 66353
"8623" "BadenWuerttemberg" 2022 "f" 68 64763
"8624" "BadenWuerttemberg" 2022 "f" 69 62062
"8625" "BadenWuerttemberg" 2022 "f" 70 61666
"8626" "BadenWuerttemberg" 2022 "f" 71 59058
"8627" "BadenWuerttemberg" 2022 "f" 72 59424
"8628" "BadenWuerttemberg" 2022 "f" 73 57386
"8629" "BadenWuerttemberg" 2022 "f" 74 51817
"8630" "BadenWuerttemberg" 2022 "f" 75 48079
"8631" "BadenWuerttemberg" 2022 "f" 76 41452
"8632" "BadenWuerttemberg" 2022 "f" 77 35382
"8633" "BadenWuerttemberg" 2022 "f" 78 45275
"8634" "BadenWuerttemberg" 2022 "f" 79 45529
"8635" "BadenWuerttemberg" 2022 "f" 80 43448
"8636" "BadenWuerttemberg" 2022 "f" 81 52179
"8637" "BadenWuerttemberg" 2022 "f" 82 53172
"8638" "BadenWuerttemberg" 2022 "f" 83 50587
"8639" "BadenWuerttemberg" 2022 "f" 84 45343
"8640" "BadenWuerttemberg" 2022 "f" 85 39479
"8641" "BadenWuerttemberg" 2022 "f" 86 35182
"8642" "BadenWuerttemberg" 2022 "f" 87 30724
"8643" "BadenWuerttemberg" 2022 "f" 88 25185
"8644" "BadenWuerttemberg" 2022 "f" 89 18522
"8645" "BadenWuerttemberg" 2022 "f" 90 74776
"8646" "BadenWuerttemberg" 2022 "m" 0 53733
"8647" "BadenWuerttemberg" 2022 "m" 1 59002
"8648" "BadenWuerttemberg" 2022 "m" 2 57179
"8649" "BadenWuerttemberg" 2022 "m" 3 57551
"8650" "BadenWuerttemberg" 2022 "m" 4 58331
"8651" "BadenWuerttemberg" 2022 "m" 5 58225
"8652" "BadenWuerttemberg" 2022 "m" 6 58504
"8653" "BadenWuerttemberg" 2022 "m" 7 56282
"8654" "BadenWuerttemberg" 2022 "m" 8 55976
"8655" "BadenWuerttemberg" 2022 "m" 9 54273
"8656" "BadenWuerttemberg" 2022 "m" 10 53648
"8657" "BadenWuerttemberg" 2022 "m" 11 52685
"8658" "BadenWuerttemberg" 2022 "m" 12 54301
"8659" "BadenWuerttemberg" 2022 "m" 13 53697
"8660" "BadenWuerttemberg" 2022 "m" 14 54770
"8661" "BadenWuerttemberg" 2022 "m" 15 54840
"8662" "BadenWuerttemberg" 2022 "m" 16 54777
"8663" "BadenWuerttemberg" 2022 "m" 17 55942
"8664" "BadenWuerttemberg" 2022 "m" 18 58329
"8665" "BadenWuerttemberg" 2022 "m" 19 59818
"8666" "BadenWuerttemberg" 2022 "m" 20 61683
"8667" "BadenWuerttemberg" 2022 "m" 21 63829
"8668" "BadenWuerttemberg" 2022 "m" 22 67770
"8669" "BadenWuerttemberg" 2022 "m" 23 70543
"8670" "BadenWuerttemberg" 2022 "m" 24 72586
"8671" "BadenWuerttemberg" 2022 "m" 25 75693
"8672" "BadenWuerttemberg" 2022 "m" 26 75003
"8673" "BadenWuerttemberg" 2022 "m" 27 74230
"8674" "BadenWuerttemberg" 2022 "m" 28 75077
"8675" "BadenWuerttemberg" 2022 "m" 29 76606
"8676" "BadenWuerttemberg" 2022 "m" 30 77815
"8677" "BadenWuerttemberg" 2022 "m" 31 78761
"8678" "BadenWuerttemberg" 2022 "m" 32 82321
"8679" "BadenWuerttemberg" 2022 "m" 33 80497
"8680" "BadenWuerttemberg" 2022 "m" 34 82094
"8681" "BadenWuerttemberg" 2022 "m" 35 78660
"8682" "BadenWuerttemberg" 2022 "m" 36 77260
"8683" "BadenWuerttemberg" 2022 "m" 37 74735
"8684" "BadenWuerttemberg" 2022 "m" 38 74053
"8685" "BadenWuerttemberg" 2022 "m" 39 72676
"8686" "BadenWuerttemberg" 2022 "m" 40 74045
"8687" "BadenWuerttemberg" 2022 "m" 41 73115
"8688" "BadenWuerttemberg" 2022 "m" 42 73362
"8689" "BadenWuerttemberg" 2022 "m" 43 68535
"8690" "BadenWuerttemberg" 2022 "m" 44 67011
"8691" "BadenWuerttemberg" 2022 "m" 45 66325
"8692" "BadenWuerttemberg" 2022 "m" 46 66782
"8693" "BadenWuerttemberg" 2022 "m" 47 65030
"8694" "BadenWuerttemberg" 2022 "m" 48 66109
"8695" "BadenWuerttemberg" 2022 "m" 49 65719
"8696" "BadenWuerttemberg" 2022 "m" 50 70837
"8697" "BadenWuerttemberg" 2022 "m" 51 76164
"8698" "BadenWuerttemberg" 2022 "m" 52 78813
"8699" "BadenWuerttemberg" 2022 "m" 53 84554
"8700" "BadenWuerttemberg" 2022 "m" 54 87895
"8701" "BadenWuerttemberg" 2022 "m" 55 89745
"8702" "BadenWuerttemberg" 2022 "m" 56 91263
"8703" "BadenWuerttemberg" 2022 "m" 57 90674
"8704" "BadenWuerttemberg" 2022 "m" 58 91596
"8705" "BadenWuerttemberg" 2022 "m" 59 89853
"8706" "BadenWuerttemberg" 2022 "m" 60 86440
"8707" "BadenWuerttemberg" 2022 "m" 61 83454
"8708" "BadenWuerttemberg" 2022 "m" 62 80061
"8709" "BadenWuerttemberg" 2022 "m" 63 76246
"8710" "BadenWuerttemberg" 2022 "m" 64 71714
"8711" "BadenWuerttemberg" 2022 "m" 65 68900
"8712" "BadenWuerttemberg" 2022 "m" 66 65712
"8713" "BadenWuerttemberg" 2022 "m" 67 61252
"8714" "BadenWuerttemberg" 2022 "m" 68 57724
"8715" "BadenWuerttemberg" 2022 "m" 69 54618
"8716" "BadenWuerttemberg" 2022 "m" 70 53761
"8717" "BadenWuerttemberg" 2022 "m" 71 51655
"8718" "BadenWuerttemberg" 2022 "m" 72 50752
"8719" "BadenWuerttemberg" 2022 "m" 73 49625
"8720" "BadenWuerttemberg" 2022 "m" 74 45403
"8721" "BadenWuerttemberg" 2022 "m" 75 41104
"8722" "BadenWuerttemberg" 2022 "m" 76 34908
"8723" "BadenWuerttemberg" 2022 "m" 77 28863
"8724" "BadenWuerttemberg" 2022 "m" 78 36885
"8725" "BadenWuerttemberg" 2022 "m" 79 35813
"8726" "BadenWuerttemberg" 2022 "m" 80 35026
"8727" "BadenWuerttemberg" 2022 "m" 81 39304
"8728" "BadenWuerttemberg" 2022 "m" 82 38945
"8729" "BadenWuerttemberg" 2022 "m" 83 36236
"8730" "BadenWuerttemberg" 2022 "m" 84 31163
"8731" "BadenWuerttemberg" 2022 "m" 85 26734
"8732" "BadenWuerttemberg" 2022 "m" 86 23091
"8733" "BadenWuerttemberg" 2022 "m" 87 19539
"8734" "BadenWuerttemberg" 2022 "m" 88 15256
"8735" "BadenWuerttemberg" 2022 "m" 89 10769
"8736" "BadenWuerttemberg" 2022 "m" 90 33289
"8737" "Bayern" 2017 "f" 0 62073
"8738" "Bayern" 2017 "f" 1 61640
"8739" "Bayern" 2017 "f" 2 59640
"8740" "Bayern" 2017 "f" 3 58278
"8741" "Bayern" 2017 "f" 4 57122
"8742" "Bayern" 2017 "f" 5 56192
"8743" "Bayern" 2017 "f" 6 54129
"8744" "Bayern" 2017 "f" 7 55166
"8745" "Bayern" 2017 "f" 8 54330
"8746" "Bayern" 2017 "f" 9 55920
"8747" "Bayern" 2017 "f" 10 55981
"8748" "Bayern" 2017 "f" 11 54554
"8749" "Bayern" 2017 "f" 12 55626
"8750" "Bayern" 2017 "f" 13 57580
"8751" "Bayern" 2017 "f" 14 57869
"8752" "Bayern" 2017 "f" 15 58726
"8753" "Bayern" 2017 "f" 16 59640
"8754" "Bayern" 2017 "f" 17 62942
"8755" "Bayern" 2017 "f" 18 64002
"8756" "Bayern" 2017 "f" 19 67469
"8757" "Bayern" 2017 "f" 20 71419
"8758" "Bayern" 2017 "f" 21 71888
"8759" "Bayern" 2017 "f" 22 71552
"8760" "Bayern" 2017 "f" 23 73434
"8761" "Bayern" 2017 "f" 24 77591
"8762" "Bayern" 2017 "f" 25 79733
"8763" "Bayern" 2017 "f" 26 81039
"8764" "Bayern" 2017 "f" 27 85922
"8765" "Bayern" 2017 "f" 28 84612
"8766" "Bayern" 2017 "f" 29 86082
"8767" "Bayern" 2017 "f" 30 83361
"8768" "Bayern" 2017 "f" 31 83563
"8769" "Bayern" 2017 "f" 32 80916
"8770" "Bayern" 2017 "f" 33 81120
"8771" "Bayern" 2017 "f" 34 81704
"8772" "Bayern" 2017 "f" 35 84613
"8773" "Bayern" 2017 "f" 36 84655
"8774" "Bayern" 2017 "f" 37 84264
"8775" "Bayern" 2017 "f" 38 80738
"8776" "Bayern" 2017 "f" 39 79787
"8777" "Bayern" 2017 "f" 40 78885
"8778" "Bayern" 2017 "f" 41 78417
"8779" "Bayern" 2017 "f" 42 77059
"8780" "Bayern" 2017 "f" 43 78588
"8781" "Bayern" 2017 "f" 44 78167
"8782" "Bayern" 2017 "f" 45 84425
"8783" "Bayern" 2017 "f" 46 90951
"8784" "Bayern" 2017 "f" 47 94268
"8785" "Bayern" 2017 "f" 48 101089
"8786" "Bayern" 2017 "f" 49 104916
"8787" "Bayern" 2017 "f" 50 107679
"8788" "Bayern" 2017 "f" 51 108383
"8789" "Bayern" 2017 "f" 52 106957
"8790" "Bayern" 2017 "f" 53 109290
"8791" "Bayern" 2017 "f" 54 108137
"8792" "Bayern" 2017 "f" 55 104813
"8793" "Bayern" 2017 "f" 56 103147
"8794" "Bayern" 2017 "f" 57 98726
"8795" "Bayern" 2017 "f" 58 95400
"8796" "Bayern" 2017 "f" 59 90699
"8797" "Bayern" 2017 "f" 60 88111
"8798" "Bayern" 2017 "f" 61 84315
"8799" "Bayern" 2017 "f" 62 80506
"8800" "Bayern" 2017 "f" 63 79154
"8801" "Bayern" 2017 "f" 64 76169
"8802" "Bayern" 2017 "f" 65 76725
"8803" "Bayern" 2017 "f" 66 73949
"8804" "Bayern" 2017 "f" 67 74323
"8805" "Bayern" 2017 "f" 68 72407
"8806" "Bayern" 2017 "f" 69 68519
"8807" "Bayern" 2017 "f" 70 66494
"8808" "Bayern" 2017 "f" 71 59073
"8809" "Bayern" 2017 "f" 72 47488
"8810" "Bayern" 2017 "f" 73 60818
"8811" "Bayern" 2017 "f" 74 60599
"8812" "Bayern" 2017 "f" 75 58531
"8813" "Bayern" 2017 "f" 76 71622
"8814" "Bayern" 2017 "f" 77 75671
"8815" "Bayern" 2017 "f" 78 73694
"8816" "Bayern" 2017 "f" 79 65351
"8817" "Bayern" 2017 "f" 80 58582
"8818" "Bayern" 2017 "f" 81 54371
"8819" "Bayern" 2017 "f" 82 49978
"8820" "Bayern" 2017 "f" 83 44150
"8821" "Bayern" 2017 "f" 84 35311
"8822" "Bayern" 2017 "f" 85 33553
"8823" "Bayern" 2017 "f" 86 30850
"8824" "Bayern" 2017 "f" 87 29447
"8825" "Bayern" 2017 "f" 88 25640
"8826" "Bayern" 2017 "f" 89 22116
"8827" "Bayern" 2017 "f" 90 84316
"8828" "Bayern" 2017 "m" 0 64554
"8829" "Bayern" 2017 "m" 1 65048
"8830" "Bayern" 2017 "m" 2 62672
"8831" "Bayern" 2017 "m" 3 61704
"8832" "Bayern" 2017 "m" 4 59482
"8833" "Bayern" 2017 "m" 5 59580
"8834" "Bayern" 2017 "m" 6 57425
"8835" "Bayern" 2017 "m" 7 57880
"8836" "Bayern" 2017 "m" 8 57303
"8837" "Bayern" 2017 "m" 9 58950
"8838" "Bayern" 2017 "m" 10 58673
"8839" "Bayern" 2017 "m" 11 57984
"8840" "Bayern" 2017 "m" 12 58855
"8841" "Bayern" 2017 "m" 13 59805
"8842" "Bayern" 2017 "m" 14 60715
"8843" "Bayern" 2017 "m" 15 61919
"8844" "Bayern" 2017 "m" 16 64611
"8845" "Bayern" 2017 "m" 17 67965
"8846" "Bayern" 2017 "m" 18 71991
"8847" "Bayern" 2017 "m" 19 76508
"8848" "Bayern" 2017 "m" 20 80241
"8849" "Bayern" 2017 "m" 21 79757
"8850" "Bayern" 2017 "m" 22 79299
"8851" "Bayern" 2017 "m" 23 80935
"8852" "Bayern" 2017 "m" 24 84876
"8853" "Bayern" 2017 "m" 25 85747
"8854" "Bayern" 2017 "m" 26 88711
"8855" "Bayern" 2017 "m" 27 93475
"8856" "Bayern" 2017 "m" 28 90536
"8857" "Bayern" 2017 "m" 29 92918
"8858" "Bayern" 2017 "m" 30 90752
"8859" "Bayern" 2017 "m" 31 89379
"8860" "Bayern" 2017 "m" 32 85329
"8861" "Bayern" 2017 "m" 33 85097
"8862" "Bayern" 2017 "m" 34 85665
"8863" "Bayern" 2017 "m" 35 87012
"8864" "Bayern" 2017 "m" 36 86244
"8865" "Bayern" 2017 "m" 37 85755
"8866" "Bayern" 2017 "m" 38 82078
"8867" "Bayern" 2017 "m" 39 80362
"8868" "Bayern" 2017 "m" 40 80481
"8869" "Bayern" 2017 "m" 41 79382
"8870" "Bayern" 2017 "m" 42 77865
"8871" "Bayern" 2017 "m" 43 78920
"8872" "Bayern" 2017 "m" 44 78645
"8873" "Bayern" 2017 "m" 45 84688
"8874" "Bayern" 2017 "m" 46 91857
"8875" "Bayern" 2017 "m" 47 95426
"8876" "Bayern" 2017 "m" 48 103815
"8877" "Bayern" 2017 "m" 49 108247
"8878" "Bayern" 2017 "m" 50 110511
"8879" "Bayern" 2017 "m" 51 111110
"8880" "Bayern" 2017 "m" 52 110835
"8881" "Bayern" 2017 "m" 53 111535
"8882" "Bayern" 2017 "m" 54 109211
"8883" "Bayern" 2017 "m" 55 105431
"8884" "Bayern" 2017 "m" 56 103785
"8885" "Bayern" 2017 "m" 57 99166
"8886" "Bayern" 2017 "m" 58 95701
"8887" "Bayern" 2017 "m" 59 90442
"8888" "Bayern" 2017 "m" 60 86937
"8889" "Bayern" 2017 "m" 61 83374
"8890" "Bayern" 2017 "m" 62 77613
"8891" "Bayern" 2017 "m" 63 74617
"8892" "Bayern" 2017 "m" 64 70872
"8893" "Bayern" 2017 "m" 65 70395
"8894" "Bayern" 2017 "m" 66 67778
"8895" "Bayern" 2017 "m" 67 68283
"8896" "Bayern" 2017 "m" 68 66143
"8897" "Bayern" 2017 "m" 69 62931
"8898" "Bayern" 2017 "m" 70 61125
"8899" "Bayern" 2017 "m" 71 52591
"8900" "Bayern" 2017 "m" 72 41946
"8901" "Bayern" 2017 "m" 73 54090
"8902" "Bayern" 2017 "m" 74 53358
"8903" "Bayern" 2017 "m" 75 50796
"8904" "Bayern" 2017 "m" 76 59698
"8905" "Bayern" 2017 "m" 77 61424
"8906" "Bayern" 2017 "m" 78 58867
"8907" "Bayern" 2017 "m" 79 51236
"8908" "Bayern" 2017 "m" 80 44413
"8909" "Bayern" 2017 "m" 81 39534
"8910" "Bayern" 2017 "m" 82 34637
"8911" "Bayern" 2017 "m" 83 29673
"8912" "Bayern" 2017 "m" 84 22810
"8913" "Bayern" 2017 "m" 85 20213
"8914" "Bayern" 2017 "m" 86 17892
"8915" "Bayern" 2017 "m" 87 16116
"8916" "Bayern" 2017 "m" 88 13416
"8917" "Bayern" 2017 "m" 89 11265
"8918" "Bayern" 2017 "m" 90 29615
"8919" "Bayern" 2018 "f" 0 62284
"8920" "Bayern" 2018 "f" 1 62979
"8921" "Bayern" 2018 "f" 2 62258
"8922" "Bayern" 2018 "f" 3 60187
"8923" "Bayern" 2018 "f" 4 58670
"8924" "Bayern" 2018 "f" 5 57662
"8925" "Bayern" 2018 "f" 6 56435
"8926" "Bayern" 2018 "f" 7 54533
"8927" "Bayern" 2018 "f" 8 55592
"8928" "Bayern" 2018 "f" 9 54692
"8929" "Bayern" 2018 "f" 10 56285
"8930" "Bayern" 2018 "f" 11 56374
"8931" "Bayern" 2018 "f" 12 54982
"8932" "Bayern" 2018 "f" 13 56068
"8933" "Bayern" 2018 "f" 14 57926
"8934" "Bayern" 2018 "f" 15 58305
"8935" "Bayern" 2018 "f" 16 59150
"8936" "Bayern" 2018 "f" 17 60102
"8937" "Bayern" 2018 "f" 18 63825
"8938" "Bayern" 2018 "f" 19 65778
"8939" "Bayern" 2018 "f" 20 69697
"8940" "Bayern" 2018 "f" 21 73051
"8941" "Bayern" 2018 "f" 22 73510
"8942" "Bayern" 2018 "f" 23 73391
"8943" "Bayern" 2018 "f" 24 75180
"8944" "Bayern" 2018 "f" 25 79152
"8945" "Bayern" 2018 "f" 26 81435
"8946" "Bayern" 2018 "f" 27 82717
"8947" "Bayern" 2018 "f" 28 87091
"8948" "Bayern" 2018 "f" 29 85687
"8949" "Bayern" 2018 "f" 30 87076
"8950" "Bayern" 2018 "f" 31 84496
"8951" "Bayern" 2018 "f" 32 84419
"8952" "Bayern" 2018 "f" 33 81686
"8953" "Bayern" 2018 "f" 34 81911
"8954" "Bayern" 2018 "f" 35 82361
"8955" "Bayern" 2018 "f" 36 85225
"8956" "Bayern" 2018 "f" 37 85292
"8957" "Bayern" 2018 "f" 38 84819
"8958" "Bayern" 2018 "f" 39 81318
"8959" "Bayern" 2018 "f" 40 80327
"8960" "Bayern" 2018 "f" 41 79372
"8961" "Bayern" 2018 "f" 42 78848
"8962" "Bayern" 2018 "f" 43 77580
"8963" "Bayern" 2018 "f" 44 78959
"8964" "Bayern" 2018 "f" 45 78575
"8965" "Bayern" 2018 "f" 46 84790
"8966" "Bayern" 2018 "f" 47 91276
"8967" "Bayern" 2018 "f" 48 94517
"8968" "Bayern" 2018 "f" 49 101269
"8969" "Bayern" 2018 "f" 50 105090
"8970" "Bayern" 2018 "f" 51 107692
"8971" "Bayern" 2018 "f" 52 108374
"8972" "Bayern" 2018 "f" 53 106889
"8973" "Bayern" 2018 "f" 54 109142
"8974" "Bayern" 2018 "f" 55 108016
"8975" "Bayern" 2018 "f" 56 104646
"8976" "Bayern" 2018 "f" 57 102804
"8977" "Bayern" 2018 "f" 58 98471
"8978" "Bayern" 2018 "f" 59 95007
"8979" "Bayern" 2018 "f" 60 90375
"8980" "Bayern" 2018 "f" 61 87704
"8981" "Bayern" 2018 "f" 62 83891
"8982" "Bayern" 2018 "f" 63 79960
"8983" "Bayern" 2018 "f" 64 78519
"8984" "Bayern" 2018 "f" 65 75542
"8985" "Bayern" 2018 "f" 66 76054
"8986" "Bayern" 2018 "f" 67 73248
"8987" "Bayern" 2018 "f" 68 73618
"8988" "Bayern" 2018 "f" 69 71686
"8989" "Bayern" 2018 "f" 70 67694
"8990" "Bayern" 2018 "f" 71 65662
"8991" "Bayern" 2018 "f" 72 58259
"8992" "Bayern" 2018 "f" 73 46712
"8993" "Bayern" 2018 "f" 74 59893
"8994" "Bayern" 2018 "f" 75 59510
"8995" "Bayern" 2018 "f" 76 57373
"8996" "Bayern" 2018 "f" 77 70055
"8997" "Bayern" 2018 "f" 78 73875
"8998" "Bayern" 2018 "f" 79 71643
"8999" "Bayern" 2018 "f" 80 63238
"9000" "Bayern" 2018 "f" 81 56528
"9001" "Bayern" 2018 "f" 82 51997
"9002" "Bayern" 2018 "f" 83 47487
"9003" "Bayern" 2018 "f" 84 41571
"9004" "Bayern" 2018 "f" 85 32910
"9005" "Bayern" 2018 "f" 86 30846
"9006" "Bayern" 2018 "f" 87 28044
"9007" "Bayern" 2018 "f" 88 26208
"9008" "Bayern" 2018 "f" 89 22507
"9009" "Bayern" 2018 "f" 90 85074
"9010" "Bayern" 2018 "m" 0 65226
"9011" "Bayern" 2018 "m" 1 65516
"9012" "Bayern" 2018 "m" 2 65601
"9013" "Bayern" 2018 "m" 3 63157
"9014" "Bayern" 2018 "m" 4 62129
"9015" "Bayern" 2018 "m" 5 60015
"9016" "Bayern" 2018 "m" 6 59934
"9017" "Bayern" 2018 "m" 7 57799
"9018" "Bayern" 2018 "m" 8 58421
"9019" "Bayern" 2018 "m" 9 57814
"9020" "Bayern" 2018 "m" 10 59392
"9021" "Bayern" 2018 "m" 11 59172
"9022" "Bayern" 2018 "m" 12 58428
"9023" "Bayern" 2018 "m" 13 59296
"9024" "Bayern" 2018 "m" 14 60280
"9025" "Bayern" 2018 "m" 15 61129
"9026" "Bayern" 2018 "m" 16 62514
"9027" "Bayern" 2018 "m" 17 65153
"9028" "Bayern" 2018 "m" 18 69065
"9029" "Bayern" 2018 "m" 19 74309
"9030" "Bayern" 2018 "m" 20 78601
"9031" "Bayern" 2018 "m" 21 82041
"9032" "Bayern" 2018 "m" 22 81439
"9033" "Bayern" 2018 "m" 23 81251
"9034" "Bayern" 2018 "m" 24 82756
"9035" "Bayern" 2018 "m" 25 86680
"9036" "Bayern" 2018 "m" 26 87712
"9037" "Bayern" 2018 "m" 27 90507
"9038" "Bayern" 2018 "m" 28 95084
"9039" "Bayern" 2018 "m" 29 91975
"9040" "Bayern" 2018 "m" 30 94434
"9041" "Bayern" 2018 "m" 31 91866
"9042" "Bayern" 2018 "m" 32 90514
"9043" "Bayern" 2018 "m" 33 86454
"9044" "Bayern" 2018 "m" 34 86016
"9045" "Bayern" 2018 "m" 35 86487
"9046" "Bayern" 2018 "m" 36 87848
"9047" "Bayern" 2018 "m" 37 86924
"9048" "Bayern" 2018 "m" 38 86179
"9049" "Bayern" 2018 "m" 39 82601
"9050" "Bayern" 2018 "m" 40 80901
"9051" "Bayern" 2018 "m" 41 81025
"9052" "Bayern" 2018 "m" 42 80022
"9053" "Bayern" 2018 "m" 43 78353
"9054" "Bayern" 2018 "m" 44 79438
"9055" "Bayern" 2018 "m" 45 79062
"9056" "Bayern" 2018 "m" 46 85072
"9057" "Bayern" 2018 "m" 47 92159
"9058" "Bayern" 2018 "m" 48 95692
"9059" "Bayern" 2018 "m" 49 103968
"9060" "Bayern" 2018 "m" 50 108372
"9061" "Bayern" 2018 "m" 51 110538
"9062" "Bayern" 2018 "m" 52 110982
"9063" "Bayern" 2018 "m" 53 110558
"9064" "Bayern" 2018 "m" 54 111367
"9065" "Bayern" 2018 "m" 55 108908
"9066" "Bayern" 2018 "m" 56 104953
"9067" "Bayern" 2018 "m" 57 103208
"9068" "Bayern" 2018 "m" 58 98637
"9069" "Bayern" 2018 "m" 59 95056
"9070" "Bayern" 2018 "m" 60 89675
"9071" "Bayern" 2018 "m" 61 86095
"9072" "Bayern" 2018 "m" 62 82545
"9073" "Bayern" 2018 "m" 63 76617
"9074" "Bayern" 2018 "m" 64 73541
"9075" "Bayern" 2018 "m" 65 69843
"9076" "Bayern" 2018 "m" 66 69261
"9077" "Bayern" 2018 "m" 67 66583
"9078" "Bayern" 2018 "m" 68 67049
"9079" "Bayern" 2018 "m" 69 64891
"9080" "Bayern" 2018 "m" 70 61558
"9081" "Bayern" 2018 "m" 71 59707
"9082" "Bayern" 2018 "m" 72 51262
"9083" "Bayern" 2018 "m" 73 40757
"9084" "Bayern" 2018 "m" 74 52603
"9085" "Bayern" 2018 "m" 75 51716
"9086" "Bayern" 2018 "m" 76 49135
"9087" "Bayern" 2018 "m" 77 57425
"9088" "Bayern" 2018 "m" 78 58984
"9089" "Bayern" 2018 "m" 79 56330
"9090" "Bayern" 2018 "m" 80 48613
"9091" "Bayern" 2018 "m" 81 41806
"9092" "Bayern" 2018 "m" 82 37004
"9093" "Bayern" 2018 "m" 83 32121
"9094" "Bayern" 2018 "m" 84 27198
"9095" "Bayern" 2018 "m" 85 20658
"9096" "Bayern" 2018 "m" 86 17961
"9097" "Bayern" 2018 "m" 87 15721
"9098" "Bayern" 2018 "m" 88 13923
"9099" "Bayern" 2018 "m" 89 11288
"9100" "Bayern" 2018 "m" 90 31933
"9101" "Bayern" 2019 "f" 0 62381
"9102" "Bayern" 2019 "f" 1 62970
"9103" "Bayern" 2019 "f" 2 63409
"9104" "Bayern" 2019 "f" 3 62568
"9105" "Bayern" 2019 "f" 4 60525
"9106" "Bayern" 2019 "f" 5 59002
"9107" "Bayern" 2019 "f" 6 57827
"9108" "Bayern" 2019 "f" 7 56811
"9109" "Bayern" 2019 "f" 8 54873
"9110" "Bayern" 2019 "f" 9 55995
"9111" "Bayern" 2019 "f" 10 55097
"9112" "Bayern" 2019 "f" 11 56665
"9113" "Bayern" 2019 "f" 12 56677
"9114" "Bayern" 2019 "f" 13 55308
"9115" "Bayern" 2019 "f" 14 56405
"9116" "Bayern" 2019 "f" 15 58298
"9117" "Bayern" 2019 "f" 16 58711
"9118" "Bayern" 2019 "f" 17 59487
"9119" "Bayern" 2019 "f" 18 60801
"9120" "Bayern" 2019 "f" 19 65393
"9121" "Bayern" 2019 "f" 20 67530
"9122" "Bayern" 2019 "f" 21 71047
"9123" "Bayern" 2019 "f" 22 74351
"9124" "Bayern" 2019 "f" 23 74832
"9125" "Bayern" 2019 "f" 24 74861
"9126" "Bayern" 2019 "f" 25 76410
"9127" "Bayern" 2019 "f" 26 80349
"9128" "Bayern" 2019 "f" 27 82720
"9129" "Bayern" 2019 "f" 28 83480
"9130" "Bayern" 2019 "f" 29 88107
"9131" "Bayern" 2019 "f" 30 86478
"9132" "Bayern" 2019 "f" 31 87839
"9133" "Bayern" 2019 "f" 32 85204
"9134" "Bayern" 2019 "f" 33 84995
"9135" "Bayern" 2019 "f" 34 82145
"9136" "Bayern" 2019 "f" 35 82426
"9137" "Bayern" 2019 "f" 36 82977
"9138" "Bayern" 2019 "f" 37 85673
"9139" "Bayern" 2019 "f" 38 85651
"9140" "Bayern" 2019 "f" 39 85228
"9141" "Bayern" 2019 "f" 40 81707
"9142" "Bayern" 2019 "f" 41 80718
"9143" "Bayern" 2019 "f" 42 79710
"9144" "Bayern" 2019 "f" 43 79165
"9145" "Bayern" 2019 "f" 44 77867
"9146" "Bayern" 2019 "f" 45 79180
"9147" "Bayern" 2019 "f" 46 78837
"9148" "Bayern" 2019 "f" 47 85002
"9149" "Bayern" 2019 "f" 48 91396
"9150" "Bayern" 2019 "f" 49 94604
